time,temp,gas,humidity,pressure,alt,stndr10,stndr25,stndr100,enviro10,enviro25,enviro100,p03um,p05um,p10um,p25um,p50um,p100um
Wed Feb 18 16:51:29 2026,6.5848828125,191970,54.85575735944031,1000.1777855761397,109.40804148207704,0,0,0,0,0,0,81,17,2,0,0,0
Wed Feb 18 16:51:30 2026,6.585859375,193096,54.84320889132034,1000.1728058916398,109.44993905244623,0,0,0,0,0,0,81,17,2,0,0,0
Wed Feb 18 16:51:31 2026,6.587031250000001,194006,54.818020372670034,1000.1698388408347,109.4749030074458,0,0,0,0,0,0,81,17,2,0,0,0
Wed Feb 18 16:51:32 2026,6.5891796875,192419,54.79928407214741,1000.1819494045585,109.37300840949804,0,0,0,0,0,0,93,21,3,1,0,0
Wed Feb 18 16:51:33 2026,6.590546874999999,192082,54.79944868940032,1000.1793235500886,109.39510146514165,0,0,0,0,0,0,93,21,3,1,0,0
Wed Feb 18 16:51:34 2026,6.589960937500001,192757,54.76772406003926,1000.1749570116573,109.43184015371257,0,0,0,0,0,0,93,21,3,1,0,0
Wed Feb 18 16:51:35 2026,6.59171875,193096,54.77426601949258,1000.1763564648082,109.42006557848939,0,0,0,0,0,0,102,24,6,1,0,0
Wed Feb 18 16:51:36 2026,6.595234375,193436,54.762028548155016,1000.1758124266626,109.42464294919,0,0,0,0,0,0,102,24,6,1,0,0
Wed Feb 18 16:51:37 2026,6.59796875,193778,54.75602761843552,1000.1755749635713,109.42664089170158,0,0,0,0,0,0,102,24,6,1,0,0
Wed Feb 18 16:51:38 2026,6.6001171875,194464,54.74995635101941,1000.1743138406314,109.43725160452061,0,0,0,0,0,0,102,24,7,1,0,0
Wed Feb 18 16:51:39 2026,6.601484375,194349,54.74379125561315,1000.1700163806402,109.47340923433003,0,0,0,0,0,0,102,24,7,1,0,0
Wed Feb 18 16:51:40 2026,6.604218749999999,195271,54.737790859803496,1000.1697788160792,109.47540803996064,0,0,0,0,0,0,102,24,7,1,0,0
Wed Feb 18 16:51:41 2026,6.6067578125,193778,54.73809637968744,1000.1725429995354,109.45215095237788,0,0,0,0,0,0,111,27,7,1,0,0
Wed Feb 18 16:51:42 2026,6.6102734375,194579,54.73219014674989,1000.1686556920828,109.48485771457749,0,0,0,0,0,0,111,27,7,1,0,0
Wed Feb 18 16:51:43 2026,6.612031249999999,194120,54.7387309547628,1000.1733980319674,109.4449569526559,0,0,0,0,0,0,111,27,7,1,0,0
Wed Feb 18 16:51:44 2026,6.613984374999999,194235,54.72630757992995,1000.168452514254,109.48656720116163,0,1,1,0,1,1,153,39,8,1,0,0
Wed Feb 18 16:51:45 2026,6.614960937499999,193664,54.72642508172869,1000.1684870105347,109.48627695820926,0,1,1,0,1,1,153,39,8,1,0,0
Wed Feb 18 16:51:47 2026,6.6161328125,195387,54.7328952060536,1000.1688627043571,109.48311596623665,0,1,1,0,1,1,153,39,8,1,0,0
Wed Feb 18 16:51:48 2026,6.6176953125,194579,54.73308323137419,1000.1732638411797,109.44608599544958,0,1,1,0,1,1,153,39,8,1,0,0
Wed Feb 18 16:51:49 2026,6.6204296875,195852,54.746071270131466,1000.1713545621855,109.46215013453856,0,1,1,0,1,1,153,39,8,1,0,0
Wed Feb 18 16:51:50 2026,6.625117187500001,194925,54.778287017279496,1000.174528774746,109.43544321212798,0,1,1,0,1,1,153,39,8,1,0,0
Wed Feb 18 16:51:51 2026,6.6282421875,195852,54.822984889781274,1000.1733017889798,109.44576671353454,2,3,4,2,3,4,372,106,25,4,1,0
Wed Feb 18 16:51:52 2026,6.6333203125,195387,54.886932417621395,1000.1738151662037,109.44144730562279,2,3,4,2,3,4,366,106,26,5,1,0
Wed Feb 18 16:51:53 2026,6.6376171875,194809,54.9444718046343,1000.1679489304981,109.4908042280327,1,3,4,1,3,4,360,106,26,6,1,0
Wed Feb 18 16:51:54 2026,6.6395703125,194809,54.995408032993836,1000.168017719367,109.49022545571744,1,4,4,1,4,4,363,107,27,7,1,0
Wed Feb 18 16:51:55 2026,6.642109375,196319,55.04642940734864,1000.1741248319985,109.4388418678012,1,4,4,1,4,4,363,105,29,7,1,0
Wed Feb 18 16:51:56 2026,6.6458203125,196553,55.07224074165137,1000.1806075486473,109.38429832759448,2,4,4,2,4,4,381,111,27,8,1,0
Wed Feb 18 16:51:57 2026,6.646210937499999,197378,55.07862921286995,1000.1762751477015,109.42074975564503,2,4,5,2,4,5,405,115,29,9,1,0
Wed Feb 18 16:51:58 2026,6.645234374999999,197496,55.09753608061341,1000.1896135338776,109.30852527373384,2,4,5,2,4,5,417,117,32,10,1,0
Wed Feb 18 16:51:59 2026,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1753697,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.175533,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1756847,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1758337,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1759784,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.17641,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1766114,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1767592,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1769047,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.177049,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.17719,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1773324,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1775713,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1777217,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.17787,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1780183,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.178163,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1783044,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1784537,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.178599,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1787443,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1788893,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.179034,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1791778,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1793218,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.179461,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.179601,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.179741,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1798801,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1800194,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1801605,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1803007,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1804428,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1805835,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1807232,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1808639,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1810048,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1811442,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1812856,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1814547,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1816003,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1817403,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1818793,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1820173,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1821573,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1822963,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.182437,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1825757,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1827157,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1828554,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.182997,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1831372,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1832762,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1834157,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1835554,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1836946,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.183834,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.183973,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1841147,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.184255,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.184394,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1845329,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1846728,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1848118,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1849508,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1850913,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1852305,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1853695,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.185693,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1858513,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1859968,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.18614,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1862822,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1864235,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1865666,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1867092,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1868517,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1869936,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1871367,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1872787,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1874206,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.187562,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1877015,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1878405,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1879811,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1881216,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1882613,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1884022,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1885421,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1886823,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.188822,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1889603,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1891005,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1892402,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.189426,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.189576,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1897178,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1898603,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1900015,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1901414,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1902819,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.190423,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.190563,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1907036,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1908433,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1909842,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1911254,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1912684,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1914093,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.191552,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1916945,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1918352,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1919768,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1921182,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1922598,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1924,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.19254,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1926794,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1928205,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1929603,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1931005,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1932428,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.193419,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1935747,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1937165,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1938567,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.193997,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
1771462319.1941378,6.643671875000001,197024,55.06563994216008,1000.1852123508116,109.34555514347024,1,4,5,1,4,5,393,109,34,11,1,0
