time,temp,gas,humidity,pressure,alt,stndr10,stndr25,stndr100,enviro10,enviro25,enviro100,p03um,p05um,p10um,p25um,p50um,p100um
1772059234.0025654,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.00268,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0027943,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0029092,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.003024,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0031385,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0032578,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0033743,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0034897,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0036058,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.003725,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0038433,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0039597,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0040758,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0041916,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0043092,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.004427,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.004544,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0046628,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.00478,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.004895,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.005012,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0051265,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0052516,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.00542,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0055788,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.005698,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0058143,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0059307,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0060487,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.006178,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0062964,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0064135,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0067809,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0069616,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0070825,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.007201,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0073166,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.007433,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0075464,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0076609,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0077753,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0078897,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0080035,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0081172,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0082307,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0083435,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.008456,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0085702,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0086818,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.008796,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0089116,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.009025,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0091398,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0092552,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0094519,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0096245,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.00974,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0098584,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0099738,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0100925,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0102065,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0103207,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0104356,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0105498,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0106654,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0107846,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0108988,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0110128,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0111287,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0112424,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0113566,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0114706,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.011584,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0117013,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0118167,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0119302,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.012049,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0121632,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.012278,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.012392,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0125077,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0126271,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0127451,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0128627,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0129821,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0131009,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0132163,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0133307,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.013521,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0136492,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0137699,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.013888,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0140111,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0141332,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0142553,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0143812,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0145028,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0146298,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0147579,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0148785,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0153317,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0155268,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0156484,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.015767,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0158887,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0160072,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0161252,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.01624,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0163567,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.016477,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0165946,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.016709,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0168238,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0169404,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0170567,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0171733,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0172887,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0174904,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0176356,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0177562,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0178785,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.017998,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0181172,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.018241,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0183592,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0184805,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0186014,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.018721,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.018839,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.018957,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0190806,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.019201,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0193214,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.01944,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.019559,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0196757,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0197918,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0199172,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0200315,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.020146,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0202637,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0203836,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0205023,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0206232,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0207407,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0208585,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0209785,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0210946,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0212116,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0213277,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0215096,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0216396,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0217562,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0218794,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.021999,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0221193,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0222366,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0223563,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0224745,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.022593,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0227096,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.022828,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0229428,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.023059,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0231762,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0232964,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0234196,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0235367,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0239851,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0241632,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.024281,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0243988,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.024514,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0246282,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0247426,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0248573,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0249703,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.025084,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0251977,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0253124,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0254886,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.025609,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0257227,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0258374,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0259504,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.026065,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0261781,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0262904,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.026404,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0265167,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.02663,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0267434,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0268567,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0269709,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0270853,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0271986,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.027311,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0274234,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0275364,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0276492,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0277627,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0278788,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0279922,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0281072,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.028221,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0283327,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0284452,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0285587,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0286725,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
1772059234.0287895,18.3940625,185379,60.41929186995752,1008.622282231281,38.600352452099635,1,2,2,1,2,2,270,72,33,0,0,0
